Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
80.44436,0.017183483,43.998298446367876,11.372010876260301,0,1,8893.791,-0.07432937,6,1,false,false,-4.067338,1.0067041,11.082322,-0.027275933,-0.0664967,3
80.45692,0.017441709,43.99830933636213,11.372018107058024,0,1,8896.257,-0.08207696,6,1,false,false,-4.7370744,1.0244263,10.836806,-0.028464662,-0.07594587,3
80.46873,0.017699974,43.99832022642504,11.372025337903302,0,1,8905.875,-0.081350446,6,1,false,false,-5.002693,0.9770086,9.947989,-0.029816458,-0.084190026,3
80.48174,0.017958278,43.99833111641929,11.372032568701025,0,1,8909.556,-0.07457092,6,1,false,false,-5.177034,1.0561264,9.224819,-0.031253688,-0.08677099,3
80.49606,0.018216627,43.99834200641354,11.372039799546306,0,1,8905.707,-0.062707454,6,1,false,false,-4.8678308,1.0460203,10.179954,-0.032668132,-0.08194149,3
80.50942,0.01847502,43.99835289640779,11.372047030344028,0,1,8907.106,-0.04890687,6,1,false,false,-4.9748783,1.0151758,10.956435,-0.033968188,-0.07428428,3
80.52158,0.018733455,43.99836369638279,11.372054261189309,0,1,8914.849,-0.029779866,6,1,false,false,-4.2586737,1.0306401,8.0275545,-0.035128098,-0.06244514,3
80.53636,0.018991934,43.99837458637704,11.372061616683016,0,1,8918.868,-0.014043078,6,1,false,false,-3.8945885,1.0932826,8.718375,-0.036007896,-0.043948222,3
80.55225,0.019250464,43.99838547643995,11.372068972176724,0,1,8912.835,0.0031477325,6,1,false,false,-2.7851999,1.1273994,10.091826,-0.036572978,-0.025175124,3
80.56333,0.019509036,43.9983963664342,11.372076202974446,0,1,8915.071,0.010895348,6,1,false,false,-1.9062636,0.90588796,11.029915,-0.036827512,-0.0072505693,3
80.576836,0.019767648,43.9984071664092,11.372083558468153,0,1,8928.068,0.00992631,6,1,false,false,-1.4439199,0.98614955,9.679362,-0.036848202,0.0039956714,3
80.590866,0.020026302,43.99841805640345,11.372090913961861,0,1,8928.916,0.014284637,6,1,false,false,-0.4323766,1.1480953,10.884708,-0.036740106,0.010890071,3
80.60822,0.020285008,43.9984289463977,11.372098269455568,0,1,8918.401,0.015737724,6,1,false,false,-0.27041328,1.1700641,9.031222,-0.036510546,0.0158994,3
80.623856,0.020543767,43.998439836391945,11.372105624949276,0,1,8913.8125,0.019611057,6,1,false,false,0.22513631,1.1076012,12.712584,-0.036234442,0.017561926,3
80.635925,0.02080257,43.998450636435614,11.372112980442983,0,1,8922.91,0.019611062,6,1,false,false,0.34902555,0.8610966,11.792617,-0.035924267,0.02002877,3
80.64818,0.02106141,43.998461526429864,11.372120211288262,0,1,8931.504,0.008957272,6,1,false,false,0.40868402,1.1364129,13.44857,-0.035605613,0.019901063,3
80.66146,0.021320289,43.998472416424114,11.372127566758191,0,1,8926.396,-0.0077476148,6,1,false,false,0.230582,1.0816674,17.112234,-0.03535089,0.012723412,3
80.675514,0.021579202,43.998483306418365,11.372134922251899,0,1,8917.688,-0.03220106,6,1,false,false,-0.27357537,1.1516763,13.946389,-0.03528237,-0.001321941,3
80.68698,0.021838157,43.99849419641261,11.372142277745606,0,1,8916.655,-0.0552014,6,1,false,false,-1.2399336,0.9109624,18.309052,-0.035517123,-0.023356339,3
80.69772,0.022097137,43.99850508640686,11.372149633239314,0,1,8918.017,-0.07045414,6,1,false,false,-2.1833646,0.8755995,14.3683195,-0.036132302,-0.04727942,3
80.70632,0.022356141,43.99851588638186,11.372156988733021,0,1,8920.745,-0.08159197,6,1,false,false,-3.259428,0.7626877,13.264622,-0.037111636,-0.067501135,3
